fecha,precio_interno_carga,precio_almendra_sana,incentivo_calidad
2014-01-23,430000,4400.0,53.0
2014-01-24,425750,4355.0,53.0
2014-01-25,425750,4355.0,53.0
2014-01-26,425750,4355.0,53.0
2014-01-27,426875,4367.0,53.0
2014-01-28,428750,4387.0,53.0
2014-01-29,439875,4505.0,53.0
2014-01-30,452750,4643.0,53.0
2014-01-31,487750,5016.0,53.0
2014-02-01,487750,5016.0,53.0
2014-02-02,487750,5016.0,53.0
2014-02-03,541250,5587.0,53.0
2014-02-04,539125,5564.0,53.0
2014-02-05,571875,5913.0,53.0
2014-02-06,539000,5563.0,53.0
2014-02-07,540500,5579.0,53.0
2014-02-08,540500,5579.0,53.0
2014-02-09,540500,5579.0,53.0
2014-02-10,543125,5607.0,53.0
2014-02-11,543000,5605.0,53.0
2014-02-12,566625,5857.0,53.0
2014-02-13,561250,5800.0,53.0
2014-02-14,558750,5773.0,53.0
2014-02-15,558750,5773.0,53.0
2014-02-16,558750,5773.0,53.0
2014-02-17,558750,5773.0,53.0
2014-02-18,614750,6371.0,53.0
2014-02-19,696250,7240.0,53.0
2014-02-20,681125,7079.0,53.0
2014-02-21,681000,7077.0,53.0
2014-02-22,681000,7077.0,53.0
2014-02-23,681000,7077.0,53.0
2014-02-24,709375,7380.0,53.0
2014-02-25,709625,7383.0,53.0
2014-02-26,720125,7495.0,53.0
2014-02-27,725875,7556.0,53.0
2014-02-28,727375,7572.0,53.0
2014-03-01,727375,7572.0,53.0
2014-03-02,727375,7572.0,53.0
2014-03-03,786125,8193.0,53.0
2014-03-04,750125,7809.0,53.0
2014-03-05,817875,8532.0,53.0
2014-03-06,794125,8279.0,53.0
2014-03-07,806250,8408.0,53.0
2014-03-08,806250,8408.0,53.0
2014-03-09,806250,8408.0,53.0
2014-03-10,835375,8719.0,53.0
2014-03-11,846375,8836.0,53.0
2014-03-12,845625,8828.0,53.0
2014-03-13,849250,8867.0,53.0
2014-03-14,814500,8496.0,53.0
2014-03-15,814500,8496.0,53.0
2014-03-16,814500,8496.0,53.0
2014-03-17,781750,8147.0,53.0
2014-03-18,781375,8143.0,53.0
2014-03-19,747375,7780.0,53.0
2014-03-20,694875,7220.0,53.0
2014-03-21,683500,7099.0,53.0
2014-03-22,683500,7099.0,53.0
2014-03-23,683500,7099.0,53.0
2014-03-24,705000,7328.0,53.0
2014-03-25,694500,7216.0,53.0
2014-03-26,694875,7220.0,53.0
2014-03-27,693500,7205.0,53.0
2014-03-28,711000,7392.0,53.0
2014-03-29,711000,7392.0,53.0
2014-03-30,711000,7392.0,53.0
2014-03-31,702500,7301.0,53.0
2014-04-01,689875,7139.0,53.0
2014-04-02,693625,7179.0,53.0
2014-04-03,710500,7359.0,53.0
2014-04-04,750000,7780.0,53.0
2014-04-05,750000,7780.0,53.0
2014-04-06,750000,7780.0,53.0
2014-04-07,776125,8059.0,53.0
2014-04-08,788125,8187.0,53.0
2014-04-09,799875,8312.0,53.0
2014-04-10,819750,8524.0,53.0
2014-04-11,804750,8364.0,53.0
2014-04-12,804750,8364.0,53.0
2014-04-13,804750,8364.0,53.0
2014-04-14,818250,8508.0,53.0
2014-04-15,772000,8015.0,53.0
2014-04-16,745125,7728.0,53.0
2014-04-17,817000,8495.0,53.0
2014-04-18,817000,8495.0,53.0
2014-04-19,817000,8495.0,53.0
2014-04-20,817000,8495.0,53.0
2014-04-21,793125,8240.0,53.0
2014-04-22,856000,8911.0,53.0
2014-04-23,857125,8923.0,53.0
2014-04-24,863000,8985.0,53.0
2014-04-25,834750,8684.0,53.0
2014-04-26,834750,8684.0,53.0
2014-04-27,834750,8684.0,53.0
2014-04-28,809375,8413.0,53.0
2014-04-29,849625,8843.0,53.0
2014-04-30,827125,8603.0,53.0
2014-05-01,820500,8532.0,53.0
2014-05-02,810875,8429.0,53.0
2014-05-03,810875,8429.0,53.0
2014-05-04,810875,8429.0,53.0
2014-05-05,819375,8520.0,53.0
2014-05-06,804625,8363.0,53.0
2014-05-07,796500,8276.0,53.0
2014-05-08,770750,8001.0,53.0
2014-05-09,727250,7537.0,53.0
2014-05-10,727250,7537.0,53.0
2014-05-11,727250,7537.0,53.0
2014-05-12,751875,7800.0,53.0
2014-05-13,746875,7747.0,53.0
2014-05-14,731250,7580.0,53.0
2014-05-15,783000,8132.0,53.0
2014-05-16,731750,7585.0,53.0
2014-05-17,731750,7585.0,53.0
2014-05-18,731750,7585.0,53.0
2014-05-19,723250,7495.0,53.0
2014-05-20,733000,7599.0,53.0
2014-05-21,711750,7372.0,53.0
2014-05-22,709375,7347.0,53.0
2014-05-23,714000,7396.0,53.0
2014-05-24,714000,7396.0,53.0
2014-05-25,714000,7396.0,53.0
2014-05-26,714000,7396.0,53.0
2014-05-27,706000,7311.0,53.0
2014-05-28,690875,7149.0,53.0
2014-05-29,712500,7380.0,53.0
2014-05-30,691875,7160.0,53.0
2014-05-31,691875,7160.0,53.0
2014-06-01,691875,7160.0,53.0
2014-06-02,671875,6947.0,53.0
2014-06-03,666875,6893.0,53.0
2014-06-04,663375,6856.0,53.0
2014-06-05,657000,6788.0,53.0
2014-06-06,665625,6880.0,53.0
2014-06-07,665625,6880.0,53.0
2014-06-08,665625,6880.0,53.0
2014-06-09,640125,6608.0,53.0
2014-06-10,640250,6609.0,53.0
2014-06-11,663500,6857.0,53.0
2014-06-12,653500,6751.0,53.0
2014-06-13,673875,6968.0,53.0
2014-06-14,673875,6968.0,53.0
2014-06-15,673875,6968.0,53.0
2014-06-16,674500,6975.0,53.0
2014-06-17,664125,6864.0,53.0
2014-06-18,647500,6687.0,53.0
2014-06-19,641500,6623.0,53.0
2014-06-20,666875,6893.0,53.0
2014-06-21,666875,6893.0,53.0
2014-06-22,666875,6893.0,53.0
2014-06-23,674125,6971.0,53.0
2014-06-24,672250,6951.0,53.0
2014-06-25,691375,7155.0,53.0
2014-06-26,687750,7116.0,53.0
2014-06-27,654250,6759.0,53.0
2014-06-28,654250,6759.0,53.0
2014-06-29,654250,6759.0,53.0
2014-06-30,664125,6864.0,53.0
2014-07-01,640875,6616.0,53.0
2014-07-02,648750,6700.0,53.0
2014-07-03,638000,6585.0,53.0
2014-07-04,638000,6585.0,53.0
2014-07-05,638000,6585.0,53.0
2014-07-06,638000,6585.0,53.0
2014-07-07,639750,6604.0,53.0
2014-07-08,646500,6676.0,53.0
2014-07-09,648125,6693.0,53.0
2014-07-10,609250,6279.0,53.0
2014-07-11,603625,6219.0,53.0
2014-07-12,603625,6219.0,53.0
2014-07-13,603625,6219.0,53.0
2014-07-14,616000,6351.0,53.0
2014-07-15,609625,6283.0,53.0
2014-07-16,611250,6300.0,53.0
2014-07-17,619125,6384.0,53.0
2014-07-18,649625,6709.0,53.0
2014-07-19,649625,6709.0,53.0
2014-07-20,649625,6709.0,53.0
2014-07-21,647000,6681.0,53.0
2014-07-22,625625,6453.0,53.0
2014-07-23,657750,6796.0,53.0
2014-07-24,664125,6864.0,53.0
2014-07-25,668375,6909.0,53.0
2014-07-26,668375,6909.0,53.0
2014-07-27,668375,6909.0,53.0
2014-07-28,675875,6989.0,53.0
2014-07-29,678125,7013.0,53.0
2014-07-30,693750,7180.0,53.0
2014-07-31,735750,7628.0,53.0
2014-08-01,725250,7516.0,53.0
2014-08-02,725250,7516.0,53.0
2014-08-03,725250,7516.0,53.0
2014-08-04,721000,7471.0,53.0
2014-08-05,721000,7471.0,53.0
2014-08-06,723625,7499.0,53.0
2014-08-07,697125,7216.0,53.0
2014-08-08,678500,7017.0,53.0
2014-08-09,678500,7017.0,53.0
2014-08-10,678500,7017.0,53.0
2014-08-11,707500,7327.0,53.0
2014-08-12,687625,7115.0,53.0
2014-08-13,684375,7080.0,53.0
2014-08-14,680250,7036.0,53.0
2014-08-15,716750,7425.0,53.0
2014-08-16,716750,7425.0,53.0
2014-08-17,716750,7425.0,53.0
2014-08-18,716375,7421.0,53.0
2014-08-19,696125,7205.0,53.0
2014-08-20,713000,7385.0,53.0
2014-08-21,715875,7416.0,53.0
2014-08-22,708875,7341.0,53.0
2014-08-23,708875,7341.0,53.0
2014-08-24,708875,7341.0,53.0
2014-08-25,714625,7403.0,53.0
2014-08-26,748250,7761.0,53.0
2014-08-27,750000,7780.0,53.0
2014-08-28,756250,7847.0,53.0
2014-08-29,754375,7827.0,53.0
2014-08-30,754375,7827.0,53.0
2014-08-31,754375,7827.0,53.0
2014-09-01,754375,7827.0,53.0
2014-09-02,791750,8225.0,53.0
2014-09-03,751875,7800.0,53.0
2014-09-04,757625,7861.0,53.0
2014-09-05,740000,7673.0,53.0
2014-09-06,740000,7673.0,53.0
2014-09-07,740000,7673.0,53.0
2014-09-08,730250,7569.0,53.0
2014-09-09,731375,7581.0,53.0
2014-09-10,687125,7109.0,53.0
2014-09-11,707125,7323.0,53.0
2014-09-12,709125,7344.0,53.0
2014-09-13,709125,7344.0,53.0
2014-09-14,709125,7344.0,53.0
2014-09-15,691875,7160.0,53.0
2014-09-16,699125,7237.0,53.0
2014-09-17,697750,7223.0,53.0
2014-09-18,681750,7052.0,53.0
2014-09-19,668875,6915.0,53.0
2014-09-20,668875,6915.0,53.0
2014-09-21,668875,6915.0,53.0
2014-09-22,684125,7077.0,53.0
2014-09-23,690125,7141.0,53.0
2014-09-24,723375,7496.0,53.0
2014-09-25,698875,7235.0,53.0
2014-09-26,714500,7401.0,53.0
2014-09-27,714500,7401.0,53.0
2014-09-28,714500,7401.0,53.0
2014-09-29,743625,7712.0,53.0
2014-09-30,751625,7797.0,53.0
2014-10-01,781875,8120.0,53.0
2014-10-02,810000,8420.0,53.0
2014-10-03,807875,8397.0,53.0
2014-10-04,807875,8397.0,53.0
2014-10-05,807875,8397.0,53.0
2014-10-06,863500,8991.0,53.0
2014-10-07,844625,8789.0,53.0
2014-10-08,843375,8796.0,53.0
2014-10-09,872375,9105.0,53.0
2014-10-10,868750,9067.0,53.0
2014-10-11,868750,9067.0,53.0
2014-10-12,868750,9067.0,53.0
2014-10-13,858875,8961.0,53.0
2014-10-14,874875,9132.0,53.0
2014-10-15,858625,8959.0,53.0
2014-10-16,863375,9009.0,53.0
2014-10-17,833750,8693.0,30.0
2014-10-18,833750,8693.0,30.0
2014-10-19,833750,8693.0,30.0
2014-10-20,777500,8127.0,30.0
2014-10-21,771375,8061.0,30.0
2014-10-22,744125,7771.0,30.0
2014-10-23,755125,7888.0,30.0
2014-10-24,746375,7795.0,30.0
2014-10-25,746375,7795.0,30.0
2014-10-26,746375,7795.0,30.0
2014-10-27,748625,7819.0,30.0
2014-10-28,749875,7832.0,30.0
2014-10-29,734750,7671.0,30.0
2014-10-30,728125,7600.0,30.0
2014-10-31,732625,7648.0,30.0
2014-11-01,732625,7648.0,30.0
2014-11-02,732625,7648.0,30.0
2014-11-03,723500,7551.0,30.0
2014-11-04,740500,7732.0,30.0
2014-11-05,731500,7636.0,30.0
2014-11-06,729750,7617.0,30.0
2014-11-07,723875,7555.0,30.0
2014-11-08,723875,7555.0,30.0
2014-11-09,723875,7555.0,30.0
2014-11-10,744625,7743.0,42.0
2014-11-11,757875,7884.0,42.0
2014-11-12,763375,7943.0,42.0
2014-11-13,791750,8245.0,42.0
2014-11-14,810625,8447.0,42.0
2014-11-15,810625,8447.0,42.0
2014-11-16,810625,8447.0,42.0
2014-11-17,790125,8228.0,42.0
2014-11-18,791500,8243.0,42.0
2014-11-19,822625,8575.0,42.0
2014-11-20,776250,8080.0,42.0
2014-11-21,780500,8125.0,42.0
2014-11-22,780500,8125.0,42.0
2014-11-23,780500,8125.0,42.0
2014-11-24,785250,8176.0,42.0
2014-11-25,804500,8381.0,42.0
2014-11-26,802500,8360.0,42.0
2014-11-27,802500,8360.0,42.0
2014-11-28,793000,8259.0,42.0
2014-11-29,793000,8259.0,42.0
2014-11-30,793000,8259.0,42.0
2014-12-01,824500,8595.0,42.0
2014-12-02,802875,8364.0,42.0
2014-12-03,800125,8335.0,42.0
2014-12-04,791750,8245.0,42.0
2014-12-05,795000,8280.0,42.0
2014-12-06,795000,8280.0,42.0
2014-12-07,795000,8280.0,42.0
2014-12-08,785125,8175.0,42.0
2014-12-09,807500,8413.0,42.0
2014-12-10,815625,8500.0,42.0
2014-12-11,808625,8425.0,42.0
2014-12-12,795125,8281.0,42.0
2014-12-13,795125,8281.0,42.0
2014-12-14,795125,8281.0,42.0
2014-12-15,826125,8612.0,42.0
2014-12-16,821875,8567.0,42.0
2014-12-17,782375,8145.0,42.0
2014-12-18,765000,7960.0,42.0
2014-12-19,761250,7920.0,42.0
2014-12-20,761250,7920.0,42.0
2014-12-21,761250,7920.0,42.0
2014-12-22,761625,7924.0,42.0
2014-12-23,760750,7915.0,42.0
2014-12-24,761625,7924.0,42.0
2014-12-25,761625,7924.0,42.0
2014-12-26,756375,7868.0,42.0
2014-12-27,756375,7868.0,42.0
2014-12-28,756375,7868.0,42.0
2014-12-29,743375,7729.0,42.0
2014-12-30,740875,7703.0,42.0
2014-12-31,749500,7795.0,42.0
2015-01-01,749500,7795.0,42.0
2015-01-02,723375,7516.0,42.0
2015-01-03,723375,7516.0,42.0
2015-01-04,723375,7516.0,42.0
2015-01-05,775750,8075.0,42.0
2015-01-06,815750,8501.0,42.0
2015-01-07,809250,8432.0,42.0
2015-01-08,807000,8408.0,42.0
2015-01-09,829625,8649.0,42.0
2015-01-10,829625,8649.0,42.0
2015-01-11,829625,8649.0,42.0
2015-01-12,813250,8475.0,42.0
2015-01-13,823500,8584.0,42.0
2015-01-14,831125,8665.0,42.0
2015-01-15,822125,8569.0,42.0
2015-01-16,780250,8123.0,42.0
2015-01-17,780250,8123.0,42.0
2015-01-18,780250,8123.0,42.0
2015-01-19,780250,8123.0,42.0
2015-01-20,742250,7717.0,42.0
2015-01-21,724125,7524.0,42.0
2015-01-22,714000,7416.0,42.0
2015-01-23,729125,7577.0,42.0
2015-01-24,729125,7577.0,42.0
2015-01-25,729125,7577.0,42.0
2015-01-26,731250,7600.0,42.0
2015-01-27,756625,7871.0,42.0
2015-01-28,758125,7887.0,42.0
2015-01-29,714500,7421.0,42.0
2015-01-30,734750,7637.0,42.0
2015-01-31,734750,7637.0,42.0
2015-02-01,734750,7637.0,42.0
2015-02-02,751500,7816.0,42.0
2015-02-03,732250,7611.0,42.0
2015-02-04,742250,7717.0,42.0
2015-02-05,743875,7735.0,42.0
2015-02-06,755125,7855.0,42.0
2015-02-07,755125,7855.0,42.0
2015-02-08,755125,7855.0,42.0
2015-02-09,772500,8040.0,42.0
2015-02-10,725875,7543.0,42.0
2015-02-11,729250,7579.0,42.0
2015-02-12,766125,7972.0,42.0
2015-02-13,756375,7868.0,42.0
2015-02-14,756375,7868.0,42.0
2015-02-15,756375,7868.0,42.0
2015-02-16,756375,7868.0,42.0
2015-02-17,710750,7381.0,42.0
2015-02-18,713875,7415.0,42.0
2015-02-19,701375,7281.0,42.0
2015-02-20,707375,7345.0,42.0
2015-02-21,707375,7345.0,42.0
2015-02-22,707375,7345.0,42.0
2015-02-23,702125,7289.0,42.0
2015-02-24,700250,7269.0,42.0
2015-02-25,675125,7001.0,42.0
2015-02-26,662625,6868.0,42.0
2015-02-27,661000,6851.0,42.0
2015-02-28,661000,6851.0,42.0
2015-03-01,661000,6851.0,42.0
2015-03-02,653375,6769.0,42.0
2015-03-03,631125,6532.0,42.0
2015-03-04,663500,6877.0,42.0
2015-03-05,660125,6841.0,42.0
2015-03-06,672875,6977.0,42.0
2015-03-07,672875,6977.0,42.0
2015-03-08,672875,6977.0,42.0
2015-03-09,670250,6949.0,42.0
2015-03-10,667375,6919.0,42.0
2015-03-11,656500,6803.0,42.0
2015-03-12,662875,6871.0,42.0
2015-03-13,649125,6724.0,42.0
2015-03-14,649125,6724.0,42.0
2015-03-15,649125,6724.0,42.0
2015-03-16,702125,7289.0,42.0
2015-03-17,696875,7233.0,42.0
2015-03-18,717750,7456.0,42.0
2015-03-19,732625,7615.0,42.0
2015-03-20,740125,7567.0,21.0
2015-03-21,740125,7567.0,21.0
2015-03-22,740125,7567.0,21.0
2015-03-23,724625,7404.0,21.0
2015-03-24,700125,7146.0,21.0
2015-03-25,702000,7166.0,21.0
2015-03-26,706125,7209.0,21.0
2015-03-27,700000,7145.0,21.0
2015-03-28,700000,7145.0,21.0
2015-03-29,700000,7145.0,21.0
2015-03-30,664875,6775.0,21.0
2015-03-31,673000,6861.0,21.0
2015-04-01,689750,7037.0,21.0
2015-04-02,710750,7258.0,21.0
2015-04-03,710750,7258.0,21.0
2015-04-04,710750,7258.0,21.0
2015-04-05,710750,7258.0,21.0
2015-04-06,739250,7558.0,21.0
2015-04-07,706125,7209.0,21.0
2015-04-08,671875,6849.0,21.0
2015-04-09,673500,6866.0,21.0
2015-04-10,662375,6749.0,21.0
2015-04-11,662375,6749.0,21.0
2015-04-12,662375,6749.0,21.0
2015-04-13,661250,6737.0,21.0
2015-04-14,682375,6959.0,21.0
2015-04-15,689875,7038.0,21.0
2015-04-16,707250,7221.0,21.0
2015-04-17,695000,7092.0,21.0
2015-04-18,695000,7092.0,21.0
2015-04-19,695000,7092.0,21.0
2015-04-20,694500,7087.0,21.0
2015-04-21,699750,7142.0,21.0
2015-04-22,699375,7138.0,21.0
2015-04-23,693875,7080.0,21.0
2015-04-24,692250,7063.0,42.0
2015-04-25,692250,7063.0,42.0
2015-04-26,692250,7063.0,42.0
2015-04-27,663125,6757.0,42.0
2015-04-28,659125,6714.0,42.0
2015-04-29,653750,6658.0,42.0
2015-04-30,644500,6561.0,42.0
2015-05-01,629875,6407.0,42.0
2015-05-02,629875,6407.0,42.0
2015-05-03,629875,6407.0,42.0
2015-05-04,623375,6338.0,42.0
2015-05-05,631125,6420.0,42.0
2015-05-06,606875,6164.0,42.0
2015-05-07,609000,6187.0,42.0
2015-05-08,625375,6359.0,42.0
2015-05-09,625375,6359.0,42.0
2015-05-10,625375,6359.0,42.0
2015-05-11,621500,6318.0,42.0
2015-05-12,633125,6441.0,42.0
2015-05-13,634000,6450.0,42.0
2015-05-14,641875,6533.0,42.0
2015-05-15,648875,6607.0,42.0
2015-05-16,648875,6607.0,42.0
2015-05-17,648875,6607.0,42.0
2015-05-18,681375,6949.0,42.0
2015-05-19,664875,6775.0,42.0
2015-05-20,661750,6742.0,42.0
2015-05-21,630125,6409.0,42.0
2015-05-22,619750,6300.0,42.0
2015-05-23,619750,6300.0,42.0
2015-05-24,619750,6300.0,42.0
2015-05-25,619750,6300.0,42.0
2015-05-26,606375,6159.0,42.0
2015-05-27,619375,6296.0,42.0
2015-05-28,624375,6349.0,42.0
2015-05-29,630125,6409.0,42.0
2015-05-30,630125,6409.0,42.0
2015-05-31,630125,6409.0,42.0
2015-06-01,645125,6567.0,42.0
2015-06-02,664750,6774.0,42.0
2015-06-03,680000,6934.0,42.0
2015-06-04,692375,7064.0,42.0
2015-06-05,693750,7079.0,42.0
2015-06-06,693750,7079.0,42.0
2015-06-07,693750,7079.0,42.0
2015-06-08,706000,7208.0,42.0
2015-06-09,710375,7254.0,42.0
2015-06-10,690250,7042.0,42.0
2015-06-11,658375,6707.0,42.0
2015-06-12,670000,6829.0,42.0
2015-06-13,670000,6829.0,42.0
2015-06-14,670000,6829.0,42.0
2015-06-15,648375,6601.0,42.0
2015-06-16,656375,6686.0,42.0
2015-06-17,647750,6595.0,42.0
2015-06-18,655000,6671.0,42.0
2015-06-19,651000,6629.0,42.0
2015-06-20,651000,6629.0,42.0
2015-06-21,651000,6629.0,42.0
2015-06-22,660250,6726.0,42.0
2015-06-23,649250,6611.0,42.0
2015-06-24,682625,6962.0,42.0
2015-06-25,679250,6926.0,42.0
2015-06-26,679000,6924.0,42.0
2015-06-27,679000,6924.0,42.0
2015-06-28,679000,6924.0,42.0
2015-06-29,672875,6859.0,42.0
2015-06-30,676750,6900.0,42.0
2015-07-01,655125,6672.0,42.0
2015-07-02,656125,6683.0,42.0
2015-07-03,656125,6683.0,42.0
2015-07-04,656125,6683.0,42.0
2015-07-05,656125,6683.0,42.0
2015-07-06,654625,6667.0,42.0
2015-07-07,658500,6708.0,42.0
2015-07-08,659750,6721.0,42.0
2015-07-09,656000,6682.0,42.0
2015-07-10,661000,6734.0,42.0
2015-07-11,661000,6734.0,42.0
2015-07-12,661000,6734.0,42.0
2015-07-13,682375,6959.0,42.0
2015-07-14,698625,7130.0,42.0
2015-07-15,693000,7071.0,42.0
2015-07-16,691375,7054.0,42.0
2015-07-17,695500,7097.0,42.0
2015-07-18,695500,7097.0,42.0
2015-07-19,695500,7097.0,42.0
2015-07-20,689750,7037.0,42.0
2015-07-21,690500,7045.0,42.0
2015-07-22,691750,7058.0,42.0
2015-07-23,675875,6891.0,42.0
2015-07-24,692750,7068.0,42.0
2015-07-25,692750,7068.0,42.0
2015-07-26,692750,7068.0,42.0
2015-07-27,680250,6937.0,42.0
2015-07-28,679750,6932.0,42.0
2015-07-29,691000,7050.0,42.0
2015-07-30,710250,7253.0,42.0
2015-07-31,711375,7264.0,42.0
2015-08-01,711375,7264.0,42.0
2015-08-02,711375,7264.0,42.0
2015-08-03,714875,7301.0,42.0
2015-08-04,720875,7364.0,42.0
2015-08-05,737500,7539.0,42.0
2015-08-06,729375,7454.0,42.0
2015-08-07,751125,7683.0,42.0
2015-08-08,751125,7683.0,42.0
2015-08-09,751125,7683.0,42.0
2015-08-10,773875,7922.0,42.0
2015-08-11,819500,8403.0,42.0
2015-08-12,792000,8113.0,42.0
2015-08-13,827500,8487.0,42.0
2015-08-14,835500,8571.0,42.0
2015-08-15,835500,8571.0,42.0
2015-08-16,835500,8571.0,42.0
2015-08-17,819125,8399.0,42.0
2015-08-18,828125,8493.0,42.0
2015-08-19,808250,8284.0,42.0
2015-08-20,800500,8203.0,42.0
2015-08-21,775250,7937.0,42.0
2015-08-22,775250,7937.0,42.0
2015-08-23,775250,7937.0,42.0
2015-08-24,764875,7828.0,42.0
2015-08-25,752375,7696.0,42.0
2015-08-26,774875,7933.0,42.0
2015-08-27,779000,7976.0,42.0
2015-08-28,751125,7683.0,42.0
2015-08-29,751125,7683.0,42.0
2015-08-30,751125,7683.0,42.0
2015-08-31,748000,7650.0,42.0
2015-09-01,729625,7457.0,42.0
2015-09-02,726000,7418.0,42.0
2015-09-03,727250,7432.0,42.0
2015-09-04,723500,7392.0,42.0
2015-09-05,723500,7392.0,42.0
2015-09-06,723500,7392.0,42.0
2015-09-07,723500,7392.0,42.0
2015-09-08,742000,7587.0,42.0
2015-09-09,733750,7500.0,42.0
2015-09-10,704125,7188.0,42.0
2015-09-11,688500,7024.0,42.0
2015-09-12,688500,7024.0,42.0
2015-09-13,688500,7024.0,42.0
2015-09-14,717250,7326.0,42.0
2015-09-15,705625,7204.0,42.0
2015-09-16,692625,7067.0,42.0
2015-09-17,692500,7066.0,42.0
2015-09-18,700125,7146.0,42.0
2015-09-19,700125,7146.0,42.0
2015-09-20,700125,7146.0,42.0
2015-09-21,697500,7118.0,42.0
2015-09-22,702000,7166.0,42.0
2015-09-23,714750,7300.0,42.0
2015-09-24,736500,7529.0,42.0
2015-09-25,750625,7678.0,42.0
2015-09-26,750625,7678.0,42.0
2015-09-27,750625,7678.0,42.0
2015-09-28,733250,7495.0,42.0
2015-09-29,750000,7671.0,42.0
2015-09-30,743625,7604.0,42.0
2015-10-01,733625,7499.0,42.0
2015-10-02,750000,7671.0,42.0
2015-10-03,750000,7671.0,42.0
2015-10-04,750000,7671.0,42.0
2015-10-05,759000,7590.0,42.0
2015-10-06,741000,7576.0,42.0
2015-10-07,729625,7457.0,42.0
2015-10-08,742750,7595.0,42.0
2015-10-09,753000,7703.0,42.0
2015-10-10,753000,7703.0,42.0
2015-10-11,753000,7703.0,42.0
2015-10-12,764625,7825.0,42.0
2015-10-13,779750,7984.0,42.0
2015-10-14,786125,8051.0,42.0
2015-10-15,774125,7925.0,42.0
2015-10-16,731125,7472.0,42.0
2015-10-17,731125,7472.0,42.0
2015-10-18,731125,7472.0,42.0
2015-10-19,731125,7472.0,42.0
2015-10-20,740000,7566.0,42.0
2015-10-21,725000,7408.0,42.0
2015-10-22,706250,7211.0,42.0
2015-10-23,700000,7145.0,42.0
2015-10-24,700000,7145.0,42.0
2015-10-25,700000,7145.0,42.0
2015-10-26,695000,7092.0,42.0
2015-10-27,700750,7153.0,42.0
2015-10-28,705000,7197.0,42.0
2015-10-29,708375,7233.0,42.0
2015-10-30,709125,7241.0,42.0
2015-10-31,709125,7241.0,42.0
2015-11-01,709125,7241.0,42.0
2015-11-02,696500,7108.0,42.0
2015-11-03,707500,,
2015-11-04,711750,,
2015-11-05,720000,,
2015-11-06,712625,,
2015-11-07,712625,,
2015-11-08,712625,,
2015-11-09,717125,,
2015-11-10,710625,,
2015-11-11,715000,,
2015-11-12,725000,,
2015-11-13,720000,,
2015-11-14,720000,,
2015-11-15,720000,,
2015-11-16,730000,,
2015-11-17,730000,,
2015-11-18,725000,,
2015-11-19,755000,,
2015-11-20,760000,,
2015-11-21,760000,,
2015-11-22,760000,,
2015-11-23,758000,,
2015-11-24,765000,,
2015-11-25,776000,,
2015-11-26,776000,,
2015-11-27,765000,,
2015-11-28,765000,,
2015-11-29,765000,,
2015-11-30,750500,,
2015-12-01,750500,,
2015-12-02,765000,,
2015-12-03,785000,,
2015-12-04,810000,,
2015-12-05,810000,,
2015-12-06,810000,,
2015-12-07,825000,,
2015-12-08,820000,,
2015-12-09,830000,,
2015-12-10,820000,,
2015-12-11,795000,,
2015-12-12,795000,,
2015-12-13,795000,,
2015-12-14,800000,,
2015-12-15,792000,,
2015-12-16,788000,,
2015-12-17,790000,,
2015-12-18,795000,,
2015-12-19,795000,,
2015-12-20,795000,,
2015-12-21,783500,,
2015-12-22,790000,,
2015-12-23,788000,,
2015-12-24,760000,,
2015-12-25,760000,,
2015-12-26,760000,,
2015-12-27,760000,,
2015-12-28,755000,,
2015-12-29,765000,,
2015-12-30,775000,,
2015-12-31,805000,,
2016-01-01,805000,,
2016-01-02,805000,,
2016-01-03,805000,,
2016-01-04,805375,,
2016-01-05,793000,,
2016-01-06,790000,,
2016-01-07,789000,,
2016-01-08,789000,,
2016-01-09,789000,,
2016-01-10,789000,,
2016-01-11,789000,,
2016-01-12,760000,,
2016-01-13,760000,,
2016-01-14,765000,,
2016-01-15,772000,,
2016-01-16,772000,,
2016-01-17,772000,,
2016-01-18,772000,,
2016-01-19,775000,,
2016-01-20,780000,,
2016-01-21,800000,,
2016-01-22,785000,,
2016-01-23,785000,,
2016-01-24,785000,,
2016-01-25,805000,,
2016-01-26,807000,,
2016-01-27,815000,,
2016-01-28,800000,,
2016-01-29,785000,,
2016-01-30,785000,,
2016-01-31,785000,,
2016-02-01,805000,,
2016-02-02,828000,,
2016-02-03,835000,,
2016-02-04,830000,,
2016-02-05,815000,,
2016-02-06,815000,,
2016-02-07,815000,,
2016-02-08,800000,,
2016-02-09,800000,,
2016-02-10,800000,,
2016-02-11,799500,,
2016-02-12,800000,,
2016-02-13,800000,,
2016-02-14,800000,,
2016-02-15,800000,,
2016-02-16,800000,,
2016-02-17,790000,,
2016-02-18,768000,,
2016-02-19,775000,,
2016-02-20,775000,,
2016-02-21,775000,,
2016-02-22,790000,,
2016-02-23,780000,,
2016-02-24,770000,,
2016-02-25,760000,,
2016-02-26,760000,,
2016-02-27,760000,,
2016-02-28,760000,,
2016-02-29,756000,,
2016-03-01,740000,,
2016-03-02,730000,,
2016-03-03,745000,,
2016-03-04,755000,,
2016-03-05,755000,,
2016-03-06,755000,,
2016-03-07,750000,,
2016-03-08,760000,,
2016-03-09,775000,,
2016-03-10,778000,,
2016-03-11,830000,,
2016-03-12,830000,,
2016-03-13,830000,,
2016-03-14,840000,,
2016-03-15,825000,,
2016-03-16,840000,,
2016-03-17,840000,,
